_id;id_local;id_distrito_local;desc_distrito_local;desc_barrio_local;Nombre;id_periodo_terraza;desc_periodo_terraza;DESC_CLASE;DESC_NOMBRE;;;;;;;;
4185;280036291;7;CHAMBERI            ;ARAPILES            ;LOS GALLEGO;1;Anual;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4186;280036428;7;CHAMBERI            ;ARAPILES            ;YAKITORI;1;Anual;CALLE                   ;MAGALLANES                                        ;;;;;;;;
4187;280036643;7;CHAMBERI            ;ARAPILES            ;LO NUESTRO ES DE PATA NEGRA;2;Estacional;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4188;280036852;7;CHAMBERI            ;TRAFALGAR           ;EL 4 DE COPAS;1;Anual;PLAZA                   ;OLAVIDE                                           ;;;;;;;;
4189;280036853;7;CHAMBERI            ;TRAFALGAR           ;LA MATRITENSE;2;Estacional;PLAZA                   ;OLAVIDE                                           ;;;;;;;;
4190;280037417;7;CHAMBERI            ;TRAFALGAR           ;LA BOHEMIA;2;Estacional;CALLE                   ;LUCHANA                                           ;;;;;;;;
4191;280037446;7;CHAMBERI            ;TRAFALGAR           ;ISTANBUL;1;Anual;CALLE                   ;LUCHANA                                           ;;;;;;;;
4192;280037520;7;CHAMBERI            ;TRAFALGAR           ;PANARIA;2;Estacional;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4193;280037583;7;CHAMBERI            ;ALMAGRO             ;CYRCLO;2;Estacional;PASEO                   ;GENERAL MARTINEZ CAMPOS                           ;;;;;;;;
4195;280037693;7;CHAMBERI            ;ALMAGRO             ;TEATRO;2;Estacional;PASEO                   ;GENERAL MARTINEZ CAMPOS                           ;;;;;;;;
4196;280037753;7;CHAMBERI            ;ALMAGRO             ;LA CONTENTA;1;Anual;PLAZA                   ;CHAMBERI                                          ;;;;;;;;
4197;280037914;7;CHAMBERI            ;RIOS ROSAS          ;GUESS HELADERIA;1;Anual;PLAZA                   ;SAN JUAN DE LA CRUZ                               ;;;;;;;;
4198;280038002;7;CHAMBERI            ;RIOS ROSAS          ;LA ESQUINA DE ABASCAL;1;Anual;CALLE                   ;JOSE ABASCAL                                      ;;;;;;;;
4199;280038225;7;CHAMBERI            ;RIOS ROSAS          ;SIDRER?A CASA GELIN;1;Anual;CALLE                   ;ALONSO CANO                                       ;;;;;;;;
4200;280038256;7;CHAMBERI            ;RIOS ROSAS          ;SOTTGOD;1;Anual;CALLE                   ;RIOS ROSAS                                        ;;;;;;;;
4201;280038429;7;CHAMBERI            ;VALLEHERMOSO        ;PINTXOS;2;Estacional;PASAJE                  ;JOSE PEREZ PLA                                    ;;;;;;;;
4203;280038472;7;CHAMBERI            ;VALLEHERMOSO        ;LA RASILLA CERVECER?A;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4204;280038556;7;CHAMBERI            ;RIOS ROSAS          ;PASTELERIA PANADERIA GOURMET;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4206;280038832;7;CHAMBERI            ;VALLEHERMOSO        ;LA SIRENA;1;Anual;CALLE                   ;JULIAN ROMEA                                      ;;;;;;;;
4207;285011512;7;CHAMBERI            ;GAZTAMBIDE          ;LA CACHIMBA;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4208;70001090;7;CHAMBERI            ;TRAFALGAR           ;LILI'S;1;Anual;PLAZA                   ;OLAVIDE                                           ;;;;;;;;
4209;270115417;7;CHAMBERI            ;ARAPILES            ;ACUARELA;2;Estacional;CALLE                   ;GALILEO                                           ;;;;;;;;
4210;270115452;7;CHAMBERI            ;ARAPILES            ;BAR SANCHEZ;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4211;270115550;7;CHAMBERI            ;ARAPILES            ;PANDA WOK;1;Anual;CALLE                   ;ALBERTO AGUILERA                                  ;;;;;;;;
4212;270124283;7;CHAMBERI            ;RIOS ROSAS          ;STEVENSON ;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4214;270124651;7;CHAMBERI            ;RIOS ROSAS          ;SUSHI BAR;2;Estacional;CALLE                   ;RIOS ROSAS                                        ;;;;;;;;
4215;270124670;7;CHAMBERI            ;RIOS ROSAS          ;SOTOVERDE;1;Anual;CALLE                   ;AGUSTIN DE BETANCOURT                             ;;;;;;;;
4216;270125090;7;CHAMBERI            ;RIOS ROSAS          ;DE RAIMUNDO;2;Estacional;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;;;;;;;;
4217;270125281;7;CHAMBERI            ;RIOS ROSAS          ;SAN MAMES;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4218;270125398;7;CHAMBERI            ;VALLEHERMOSO        ;CAFETERIA SIRIUS;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4219;270125635;7;CHAMBERI            ;VALLEHERMOSO        ;BAR LA FELICIDAD;1;Anual;AVENIDA                 ;REINA VICTORIA                                    ;;;;;;;;
4220;270125687;7;CHAMBERI            ;VALLEHERMOSO        ;LECUMBERRI;2;Estacional;AVENIDA                 ;REINA VICTORIA                                    ;;;;;;;;
4221;270125695;7;CHAMBERI            ;VALLEHERMOSO        ;COUGAR;2;Estacional;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4222;270125850;7;CHAMBERI            ;VALLEHERMOSO        ;BAR EL PASAJE;2;Estacional;PASAJE                  ;JOSE PEREZ PLA                                    ;;;;;;;;
4223;270125944;7;CHAMBERI            ;VALLEHERMOSO        ;OLD BAR LUJAM;2;Estacional;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4224;270126116;7;CHAMBERI            ;VALLEHERMOSO        ;LA HEMEROTECA BAR;1;Anual;AVENIDA                 ;FILIPINAS                                         ;;;;;;;;
4225;270126383;7;CHAMBERI            ;VALLEHERMOSO        ;JOSE LUIS;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4226;270126533;7;CHAMBERI            ;VALLEHERMOSO        ;CAFETERIA SICILIA;1;Anual;CALLE                   ;ISAAC PERAL                                       ;;;;;;;;
4227;270126550;7;CHAMBERI            ;VALLEHERMOSO        ;CAFETERIA SANTILLANA;1;Anual;CALLE                   ;ISAAC PERAL                                       ;;;;;;;;
4228;270126589;7;CHAMBERI            ;VALLEHERMOSO        ;FERRO?S BAR;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4229;270126608;7;CHAMBERI            ;VALLEHERMOSO        ;GOBOLEM;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4230;270126696;7;CHAMBERI            ;VALLEHERMOSO        ;ROSANA CAFETERIA;2;Estacional;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4231;270126722;7;CHAMBERI            ;VALLEHERMOSO        ;GOBOLEM ;1;Anual;CALLE                   ;JULIAN ROMEA                                      ;;;;;;;;
4232;270126755;7;CHAMBERI            ;VALLEHERMOSO        ;PIZZA Y JARDIN;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4234;270127213;7;CHAMBERI            ;VALLEHERMOSO        ;ARLANZA;2;Estacional;AVENIDA                 ;REINA VICTORIA                                    ;;;;;;;;
4236;270203674;7;CHAMBERI            ;ALMAGRO             ;MERCATO BALLARO;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4237;270204851;7;CHAMBERI            ;ALMAGRO             ;TAIMA;1;Anual;PASEO                   ;EDUARDO DATO                                      ;;;;;;;;
4239;270206525;7;CHAMBERI            ;ARAPILES            ;CASA MARIA;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4240;270221189;7;CHAMBERI            ;GAZTAMBIDE          ;LA ESMERALDA;1;Anual;CALLE                   ;PRINCESA                                          ;;;;;;;;
4241;270221210;7;CHAMBERI            ;GAZTAMBIDE          ;EL MACETERO;1;Anual;CALLE                   ;ARCIPRESTE DE HITA                                ;;;;;;;;
4242;270226351;7;CHAMBERI            ;ARAPILES            ;EL CAPRICHO DE LA REINA;2;Estacional;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4243;270230746;7;CHAMBERI            ;TRAFALGAR           ;CERVECERIA LUCHANA;1;Anual;CALLE                   ;LUCHANA                                           ;;;;;;;;
4244;270231027;7;CHAMBERI            ;ARAPILES            ;BAR LUGA;1;Anual;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4245;270235492;7;CHAMBERI            ;VALLEHERMOSO        ;BAR QUIRICO;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4246;270364422;7;CHAMBERI            ;TRAFALGAR           ;ROCAMAR;1;Anual;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4247;270451907;7;CHAMBERI            ;TRAFALGAR           ;SAKURA SUSHI BAR.;1;Anual;CALLE                   ;LUCHANA                                           ;;;;;;;;
4248;270470936;7;CHAMBERI            ;RIOS ROSAS          ;QUERCUS;1;Anual;CALLE                   ;BRETON DE LOS HERREROS                            ;;;;;;;;
4249;270474407;7;CHAMBERI            ;GAZTAMBIDE          ;DELTA CAFE;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4251;270483613;7;CHAMBERI            ;ALMAGRO             ;VIPS;1;Anual;CALLE                   ;MIGUEL ANGEL                                      ;;;;;;;;
4252;270486247;7;CHAMBERI            ;ARAPILES            ;BAR RESTAURANTE;2;Estacional;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4253;270487131;7;CHAMBERI            ;TRAFALGAR           ;NO SE ESPECIFICA;1;Anual;PLAZA                   ;OLAVIDE                                           ;;;;;;;;
4254;270489767;7;CHAMBERI            ;ARAPILES            ;R?TULO NO INFORMADO;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4255;270489832;7;CHAMBERI            ;RIOS ROSAS          ;LAS BRIDAS BAR;1;Anual;CALLE                   ;JOSE ABASCAL                                      ;;;;;;;;
4256;270490826;7;CHAMBERI            ;TRAFALGAR           ;TRYP MADRID CHAMBER?;1;Anual;CALLE                   ;JOSE ABASCAL                                      ;;;;;;;;
4257;270492005;7;CHAMBERI            ;VALLEHERMOSO        ;LA CREPERIE;2;Estacional;AVENIDA                 ;FILIPINAS                                         ;;;;;;;;
4258;270508329;7;CHAMBERI            ;ARAPILES            ;EL CORTE INGLES;1;Anual;CALLE                   ;ARAPILES                                          ;;;;;;;;
4259;270522611;7;CHAMBERI            ;GAZTAMBIDE          ;EL DESAF?O;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4261;270527353;7;CHAMBERI            ;ARAPILES            ;BARRERA;1;Anual;CALLE                   ;FERNANDEZ DE LOS RIOS                             ;;;;;;;;
4262;270533510;7;CHAMBERI            ;VALLEHERMOSO        ;SALES;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4263;270538189;7;CHAMBERI            ;TRAFALGAR           ;PARTY FIESTA;1;Anual;CALLE                   ;BELVIS                                            ;;;;;;;;
4264;270538615;7;CHAMBERI            ;VALLEHERMOSO        ;KUBO KING;1;Anual;AVENIDA                 ;FILIPINAS                                         ;;;;;;;;
4265;270539068;7;CHAMBERI            ;RIOS ROSAS          ;DA ROMA;2;Estacional;CALLE                   ;SANTA ENGRACIA                                    ;;;;;;;;
4267;270545537;7;CHAMBERI            ;ARAPILES            ;RAICES DEL MUNDO;1;Anual;CALLE                   ;GALILEO                                           ;;;;;;;;
4269;270548935;7;CHAMBERI            ;VALLEHERMOSO        ;FRIED CHICKEN AMIRSA;2;Estacional;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4270;270552623;7;CHAMBERI            ;TRAFALGAR           ;JOSE GONZALO L?PEZ G?MEZ;1;Anual;CALLE                   ;GENERAL ALVAREZ DE CASTRO                         ;;;;;;;;
4271;270538398;7;CHAMBERI            ;TRAFALGAR           ;LA SURE?A;1;Anual;CALLE                   ;LUCHANA                                           ;;;;;;;;
4272;280036000;7;CHAMBERI            ;GAZTAMBIDE          ;RESTAURANTE MEMBIBRE;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4273;280036003;7;CHAMBERI            ;GAZTAMBIDE          ;NAJERA;2;Estacional;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4274;280036091;7;CHAMBERI            ;GAZTAMBIDE          ;EL BOMBO;1;Anual;CALLE                   ;GUZMAN EL BUENO                                   ;;;;;;;;
4275;280036112;7;CHAMBERI            ;GAZTAMBIDE          ;CHIRIPA BAR;1;Anual;CALLE                   ;JOAQUIN MARIA LOPEZ                               ;;;;;;;;
4276;280036140;7;CHAMBERI            ;GAZTAMBIDE          ;GRANIER;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4277;280036161;7;CHAMBERI            ;GAZTAMBIDE          ;RIA?O;2;Estacional;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4278;280036191;7;CHAMBERI            ;ARAPILES            ;LAVIOLETA;1;Anual;CALLE                   ;VALLEHERMOSO                                      ;;;;;;;;
4279;280036264;7;CHAMBERI            ;ARAPILES            ;CAFETERIA JAYMA;2;Estacional;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4280;280038232;7;CHAMBERI            ;RIOS ROSAS          ;EL CAPIROTE;1;Anual;CALLE                   ;ALONSO CANO                                       ;;;;;;;;
4281;280038293;7;CHAMBERI            ;RIOS ROSAS          ;LA TABERNA DE FRANCESCO;1;Anual;CALLE                   ;RIOS ROSAS                                        ;;;;;;;;
4282;285012629;7;CHAMBERI            ;VALLEHERMOSO        ;100 MONTADITOS;1;Anual;PASEO                   ;SAN FRANCISCO DE SALES                            ;;;;;;;;
4283;285012656;7;CHAMBERI            ;TRAFALGAR           ;HOTEL SARDINERO;1;Anual;PLAZA                   ;ALONSO MARTINEZ                                   ;;;;;;;;
4284;70001389;7;CHAMBERI            ;ARAPILES            ;MASQMENOS;1;Anual;GLORIETA                ;QUEVEDO                                           ;;;;;;;;
4286;70001818;7;CHAMBERI            ;TRAFALGAR           ;TAPEANDO;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
4287;70002041;7;CHAMBERI            ;VALLEHERMOSO        ;RESTAURANTE ALCARAVEA;1;Anual;CALLE                   ;CEA BERMUDEZ                                      ;;;;;;;;
4288;70002410;7;CHAMBERI            ;GAZTAMBIDE          ;SIN ROTULO;2;Estacional;CALLE                   ;FERNANDEZ DE LOS RIOS                             ;;;;;;;;
4289;270114271;7;CHAMBERI            ;ARAPILES            ;CAFETERIA ISABEL;1;Anual;CALLE                   ;BRAVO MURILLO                                     ;;;;;;;;
